 (1.000000000000000000e+00+0.000000000000000000e+00j)
 (-9.489396296792418362e-01+2.896530703735237244e-01j)
 (8.165875195989672486e-01-5.497265546714142914e-01j)
 (-6.156622740225009549e-01+7.581843954952783848e-01j)
 (3.646158922538904612e-01-8.977996874736324795e-01j)
 (-8.594803371344542087e-02+9.575698156556889939e-01j)
 (-1.958035419179836312e-01-9.335710581179962331e-01j)
 (4.562174639532736720e-01+8.291874770631936231e-01j)
 (-6.730995299436511869e-01-6.547040682269249512e-01j)
 (8.283678622299651684e-01+4.263092905375984731e-01j)
 (-9.095528873556629756e-01-1.646024855979058288e-01j)
 (9.107883954455149311e-01-1.072569647621137018e-01j)
 (-8.332158935279274647e-01+3.655930396232468516e-01j)
 (6.847764350131884115e-01-5.882692654777742503e-01j)
 (-4.794174977024675544e-01+7.565796158551671979e-01j)
 (2.357926540170595109e-01-8.568131306927765367e-01j)
 (2.442556025747840906e-02+8.813620011514784469e-01j)
 (-2.784675918495171376e-01-8.292843924618680251e-01j)
 (5.044537039767721387e-01+7.062818313028071948e-01j)
 (-6.832728120279361050e-01-5.241022552274902102e-01j)
 (8.001924766320143156e-01+2.994293320829882199e-01j)
 (-8.460649778450300973e-01-5.236215175567807134e-02j)
 (8.180314447882341966e-01-1.953767976720832689e-01j)
 (-7.196709669578573720e-01+4.223461056758633925e-01j)
 (5.605904546065776373e-01-6.092358623545489626e-01j)
 (-3.554994602834282702e-01+7.405048000089234916e-01j)
 (1.228580372436113288e-01-8.056658608833942026e-01j)
 (1.167787299349309638e-01+8.001144713795728114e-01j)
 (-3.425715780242567510e-01-7.254350124919567433e-01j)
 (5.352042251137215656e-01+5.891671227130453881e-01j)
 (-6.785305652391481201e-01-4.040604841654309443e-01j)
 (7.609219031592132643e-01+1.868905446481586297e-01j)
 (-7.762023690798471875e-01+4.305552133555441696e-02j)
 (7.240980247194047648e-01-2.656864899069872332e-01j)
 (-6.101684038703801827e-01+4.618576554544924773e-01j)
 (4.452344912328231596e-01-6.150121841574759385e-01j)
 (-2.443604857725620583e-01+7.125729717043977063e-01j)
 (2.548439975788065887e-02-7.469684968705967432e-01j)
 (1.921785617220220233e-01+7.162096434389408905e-01j)
 (-3.898181754459996706e-01-6.239746033548996262e-01j)
 (5.506500747468122681e-01+4.792021976315124498e-01j)
 (-6.613360658867941666e-01-2.952364711101029271e-01j)
 (7.130841517994264134e-01+8.860356553017167958e-02j)
 (-7.023381057405401195e-01+1.224675793409410879e-01j)
 (6.310033515937277793e-01-3.196487281555857041e-01j)
 (-5.061968512364561912e-01+4.860994039285087553e-01j)
 (3.395500677024897440e-01-6.079004605252680271e-01j)
 (-1.461322806305403177e-01+6.752125575482522679e-01j)
 (-5.690667818288170504e-02-6.830636180799338764e-01j)
 (2.518524763584393256e-01+6.317029427277063292e-01j)
 (-4.219674925744469340e-01-5.264981134809205710e-01j)
 (5.529234712558898091e-01+3.773907450113995754e-01j)
 (-6.340033820776281859e-01-1.979650526846365166e-01j)
 (6.589721199408927754e-01+4.215857538008394717e-03j)
 (-6.265458955457976487e-01+1.868727035405303716e-01j)
 (5.404259777467629311e-01-3.588118564696781143e-01j)
 (-4.089006712791758424e-01+4.970268339668319491e-01j)
 (2.440567030627311396e-01-5.900877946789394590e-01j)
 (-6.067433590638952878e-02+6.306494667482326344e-01j)
 (-1.250932725270067214e-01-6.160227791216397186e-01j)
 (2.971388530997553512e-01+5.483347774231474014e-01j)
 (-4.407936850969932929e-01-4.342694195005601943e-01j)
 (5.440740670285538760e-01+2.844182178322776089e-01j)
 (-5.986760537494395518e-01-1.123029942783616147e-01j)
 (6.006363398476909365e-01-6.683959532525042546e-02j)
 (-5.506073318984808784e-01+2.374029008506515492e-01j)
 (4.537286384834480768e-01-3.847661250725630810e-01j)
 (-3.191123966743595886e-01+4.965437174926036756e-01j)
 (1.589929871798068384e-01-5.636218968879673774e-01j)
 (1.238006658734591876e-02+5.808959610164690091e-01j)
 (-1.800062344787983770e-01-5.476492738306822927e-01j)
 (3.294433431391527445e-01+4.675467405998335879e-01j)
 (-4.480481929966337318e-01-3.482493550281695049e-01j)
 (5.260421812801930885e-01+2.006890792196679429e-01j)
 (-5.573124806860991765e-01-3.807208756158692725e-02j)
 (5.398835960956301916e-01-1.252991585164049404e-01j)
 (-4.760236537693895986e-01+2.752802783350757898e-01j)
 (3.719819318934520780e-01-3.991060782660116879e-01j)
 (-2.373860957238560221e-01+4.864732828088966232e-01j)
 (8.435659374691342749e-02-5.303933883279174921e-01j)
 (7.358075860379886812e-02+5.277454518892581437e-01j)
 (-2.226867883363920497e-01-4.794856810306937223e-01j)
 (3.502008181690754451e-01+3.905010526205112686e-01j)
 (-4.454292635823535740e-01-2.691251820330700650e-01j)
 (5.006384157228480625e-01+1.263635967449747710e-01j)
 (-5.116772365998655259e-01+2.510002956094527921e-02j)
 (4.782805067855805392e-01-1.720272953778916591e-01j)
 (-4.040310926976500849e-01+3.017789352608658549e-01j)
 (2.959899203110342158e-01-4.033988375976939045e-01j)
 (-1.640308534734593593e-01+4.685355327806977055e-01j)
 (1.994262170205143500e-02-4.921239753130586814e-01j)
 (1.236208764010728878e-01+4.727723844971474243e-01j)
 (-2.542487214300676590e-01-4.128252850554590125e-01j)
 (3.608427989044075135e-01+3.181023503219935211e-01j)
 (-4.345573544285689649e-01-1.973407018898121201e-01j)
 (4.695290351978875232e-01+6.139354060833028537e-02j)
 (-4.633375363226397980e-01+7.774176298501922489e-02j)
 (4.171612097896368887e-01-2.079793797927715626e-01j)
 (-3.356189380029656610e-01+3.181919008977724395e-01j)
 (2.263168496788476591e-01-3.991579604729261210e-01j)
 (-9.914369870940242802e-02+4.443301775814412768e-01j)
 (-3.462021545774610076e-02-4.503597909088107309e-01j)
 (1.633005906454035316e-01+4.173364015030988639e-01j)
 (-2.758451720874604551e-01-3.487265328197674541e-01j)
 (3.627701264014401294e-01+2.510210258704708153e-01j)
 (-4.169559602777677121e-01-1.331263183792603111e-01j)
 (4.342264814046135624e-01+5.556265158380414154e-03j)
 (-4.136641057239487940e-01+1.205024733745441723e-01j)
 (3.576383518967386488e-01-2.341686507857319022e-01j)
 (-2.715495365226733848e-01+3.258029594693166997e-01j)
 (1.633142890803277736e-01-3.878224967195139095e-01j)
 (-4.264142406648259442e-02+4.153246216862806484e-01j)
 (-7.983591471053212707e-02-4.064692121056022178e-01j)
 (1.934945186392101613e-01+3.625900257895192658e-01j)
 (-2.886399311192041628e-01-2.880297633737995411e-01j)
 (3.573305746670796257e-01+1.897174147114537579e-01j)
 (-3.940373748721489044e-01-7.652847516933534988e-02j)
 (3.960843883947595678e-01-4.151323258653420029e-02j)
 (-3.638357375652326864e-01+1.541206107830147831e-01j)
 (3.006166419480831298e-01-2.516372938197574127e-01j)
 (-2.123795301102545385e-01+3.258631337564473207e-01j)
 (1.071480954401838187e-01-3.707408244538816788e-01j)
 (5.709144108033777434e-03+3.828464354931679914e-01j)
